wls_RMSE,wls_MSD,wls_MNR,wls_RMSE_ref,wls_MSD_ref,wls_MNR_ref,wls_RMSE_noref,wls_MSD_noref,wls_MNR_noref,cal0_RMSE,cal0_MSD,cal0_MNR,cal1_RMSE,cal1_MSD,cal1_MNR,cal2_RMSE,cal2_MSD,cal2_MNR
0.0008558347967026729,-1.6297647041080783e-05,0.8267963172376688,0.0008558347967026729,-1.6297647041080783e-05,0.8267963172376688,0.0008528688800463186,6.406545020146482e-05,0.9897513415055014,0.00032028314101620103,-3.431773020002335e-05,0.6110462168439935,0.0005161209784853628,0.0003679332292601445,0.019636572060576864,0.00046010836665283096,0.0003707405166412858,0.0212856753670213
0.0015934258733670001,-0.0003706954882847767,1.1077724595645961,0.0015934258733670001,-0.0003706954882847767,1.1077724595645961,0.0009872562097005511,-0.0003648454615727914,1.3060269939982725,0.0006958204873301764,-0.0004177484785731838,0.5019983195555807,0.001144857459853742,-0.00036957202564223387,0.03468419973978262,0.0008033424326399601,-0.0007198038176746771,0.03512241169325778
0.0014915773132142332,-3.4248630294685444e-05,2.282852195483455,0.0014915773132142332,-3.4248630294685444e-05,2.282852195483455,0.001524277672782182,-0.0003675313992792972,3.3666737136473786,0.0005007849957819748,-0.000322003688718895,0.7622813241624413,0.0016265921160229686,-0.0006971177208887912,0.05166852721410924,0.001229628723787095,-0.0004911343615958057,0.0453322567692402
0.0018654686617506277,-0.00030446624089470987,2.053353909158557,0.0018654686617506277,-0.00030446624089470987,2.053353909158557,0.0016738775823305194,-0.0006263055983989752,2.88912212997195,0.0008901306032231348,-0.0003403386495498019,2.061303336634478,0.001855718722801479,-0.0009150954044294547,0.051889920254467814,0.001515870721741188,-0.0006465735288446941,0.059114125232866896
0.0010725116033021617,-0.0005053194615880334,1.1375746781324534,0.0010725116033021617,-0.0005053194615880334,1.1375746781324534,0.0008702264643218067,-0.0003365123707670925,1.3574350426984776,0.0005752819261180826,6.192863775230555e-05,1.0658716338890057,0.00128332128672344,-0.0009964189605185325,0.03985657428517193,0.0009947233828849166,-0.0005440912783506173,0.03379642467975275
0.0011977317134455661,-0.0001656900183588336,1.0398141981189208,0.0011977317134455661,-0.0001656900183588336,1.0398141981189208,0.0007199467627698112,0.00018575452578419415,1.0320993543546333,0.0008981527439564941,-0.0006515168006089316,1.5906953444168674,0.0008246505952087714,-0.00025073134682822426,0.025091145750177603,0.0014078230681447005,-0.0001071956178733968,0.057617517021707046
0.0011463888818365989,7.449295061620223e-05,1.3588962482210112,0.0011463888818365989,7.449295061620223e-05,1.3588962482210112,0.0011260849930272417,-5.68236397142563e-05,1.6815728979929765,0.00073104805965326,-0.00032841330822148593,1.5684491354806613,0.0009905210087161474,0.00014030082861804668,0.03580088312033546,0.0007689393988559552,-8.450015938832453e-05,0.038178055252713186
0.0015982572332741902,-0.00013767484012290544,1.4310971139967172,0.0015982572332741902,-0.00013767484012290544,1.4310971139967172,0.0014084504686820347,-0.0005363092892379662,1.895275715213776,0.001398140098761114,-0.0007472905304589873,1.215996187830244,0.0017374583383274178,-0.0007092111954740635,0.052230392496793274,0.001223456452164874,-2.1038229225284937e-05,0.05535929196013026
0.001364265737669222,6.022762621199883e-05,1.176946362826687,0.001364265737669222,6.022762621199883e-05,1.176946362826687,0.0009559687680221108,0.0004750437768785076,1.3271242778403474,0.0007667437979572067,0.0005735810339634311,0.9119226449991213,0.0007387421759946991,0.0005309297378816263,0.02154574107152632,0.0013804306568929827,0.0009505968121167609,0.04575796162454007
0.0010918762534308883,-0.00023043067086855632,0.9476135712190281,0.0010918762534308883,-0.00023043067086855632,0.9476135712190281,0.000782988601913833,-0.0003258652978488996,1.2123936800031092,0.0003910573632177348,0.00022057768408379483,1.0215694455532849,0.0011929908668440758,-0.0005586311634228669,0.0375871541298992,0.0008874429978991157,-0.0005600816434443736,0.03720747861396954
